dim,prec,M,N_total,N_per_dim,tol,max_sp,subprob,npts,size1,size2,size3,cells,off1,off2,off3
2,d,10000000,9998244,3162,1e-06,2500,3302,2500,629,11,1,6919,1981,2605,0
2,d,10000000,9998244,3162,1e-06,2500,3303,2500,3169,15,1,47535,-3,2605,0
2,d,10000000,9998244,3162,1e-06,2500,3304,2500,632,11,1,6952,45,2609,0
2,d,10000000,9998244,3162,1e-06,2500,3305,2500,633,11,1,6963,667,2609,0
2,d,10000000,9998244,3162,1e-06,2500,3306,2500,630,11,1,6930,1279,2609,0
2,d,10000000,9998244,3162,1e-06,2500,3307,2500,630,11,1,6930,1887,2609,0
2,d,10000000,9998244,3162,1e-06,2500,3308,2500,648,11,1,7128,2493,2609,0
2,d,10000000,9998244,3162,1e-06,2500,3309,2500,3170,15,1,47550,-3,2609,0
2,d,10000000,9998244,3162,1e-06,2500,3310,2500,645,11,1,7095,575,2613,0
2,d,10000000,9998244,3162,1e-06,2500,3311,2500,648,11,1,7128,1197,2613,0
2,d,10000000,9998244,3162,1e-06,2500,3312,2500,648,11,1,7128,1821,2613,0
2,d,10000000,9998244,3162,1e-06,2500,3313,2500,647,11,1,7117,2446,2613,0
2,d,10000000,9998244,3162,1e-06,2500,3314,2500,3170,15,1,47550,-3,2613,0
2,d,10000000,9998244,3162,1e-06,2500,3315,2500,663,11,1,7293,525,2617,0
2,d,10000000,9998244,3162,1e-06,2500,3316,2500,662,11,1,7282,1166,2617,0
2,d,10000000,9998244,3162,1e-06,2500,3317,2500,648,11,1,7128,1805,2617,0
2,d,10000000,9998244,3162,1e-06,2500,3318,2500,648,11,1,7128,2429,2617,0
2,d,10000000,9998244,3162,1e-06,2500,3319,2500,3170,15,1,47550,-3,2617,0
2,d,10000000,9998244,3162,1e-06,2500,3320,2500,632,11,1,6952,525,2621,0
2,d,10000000,9998244,3162,1e-06,2500,3321,2500,646,11,1,7106,1135,2621,0
2,d,10000000,9998244,3162,1e-06,2500,3322,2500,664,11,1,7304,1757,2621,0
2,d,10000000,9998244,3162,1e-06,2500,3323,2500,644,11,1,7084,2401,2621,0
2,d,10000000,9998244,3162,1e-06,2500,3324,2500,3170,15,1,47550,-3,2621,0
2,d,10000000,9998244,3162,1e-06,2500,3325,2500,663,11,1,7293,494,2625,0
2,d,10000000,9998244,3162,1e-06,2500,3326,2500,659,11,1,7249,1134,2625,0
2,d,10000000,9998244,3162,1e-06,2500,3327,2500,646,11,1,7106,1773,2625,0
2,d,10000000,9998244,3162,1e-06,2500,3328,2500,647,11,1,7117,2397,2625,0
2,d,10000000,9998244,3162,1e-06,2500,3329,2500,3170,15,1,47550,-3,2625,0
2,d,10000000,9998244,3162,1e-06,2500,3330,2500,631,11,1,6941,478,2629,0
2,d,10000000,9998244,3162,1e-06,2500,3331,2500,648,11,1,7128,1085,2629,0
2,d,10000000,9998244,3162,1e-06,2500,3332,2500,632,11,1,6952,1709,2629,0
2,d,10000000,9998244,3162,1e-06,2500,3333,2500,648,11,1,7128,2317,2629,0
2,d,10000000,9998244,3162,1e-06,2500,3334,2500,3170,15,1,47550,-3,2629,0
2,d,10000000,9998244,3162,1e-06,2500,3335,2500,677,11,1,7447,398,2633,0
2,d,10000000,9998244,3162,1e-06,2500,3336,2500,663,11,1,7293,1053,2633,0
2,d,10000000,9998244,3162,1e-06,2500,3337,2500,663,11,1,7293,1694,2633,0
2,d,10000000,9998244,3162,1e-06,2500,3338,2500,647,11,1,7117,2334,2633,0
2,d,10000000,9998244,3162,1e-06,2500,3339,2500,3169,15,1,47535,-3,2633,0
2,d,10000000,9998244,3162,1e-06,2500,3340,2500,616,11,1,6776,445,2637,0
2,d,10000000,9998244,3162,1e-06,2500,3341,2500,664,11,1,7304,1037,2637,0
2,d,10000000,9998244,3162,1e-06,2500,3342,2500,645,11,1,7095,1677,2637,0
2,d,10000000,9998244,3162,1e-06,2500,3343,2500,631,11,1,6941,2302,2637,0
2,d,10000000,9998244,3162,1e-06,2500,3344,2500,3170,15,1,47550,-3,2637,0
2,d,10000000,9998244,3162,1e-06,2500,3345,2500,645,11,1,7095,365,2641,0
2,d,10000000,9998244,3162,1e-06,2500,3346,2500,648,11,1,7128,989,2641,0
2,d,10000000,9998244,3162,1e-06,2500,3347,2500,647,11,1,7117,1614,2641,0
2,d,10000000,9998244,3162,1e-06,2500,3348,2500,631,11,1,6941,2237,2641,0
2,d,10000000,9998244,3162,1e-06,2500,3349,2500,3170,15,1,47550,-3,2641,0
2,d,10000000,9998244,3162,1e-06,2500,3350,2500,647,11,1,7117,333,2645,0
2,d,10000000,9998244,3162,1e-06,2500,3351,2500,647,11,1,7117,958,2645,0
2,d,10000000,9998244,3162,1e-06,2500,3352,2500,646,11,1,7106,1582,2645,0
2,d,10000000,9998244,3162,1e-06,2500,3353,2500,648,11,1,7128,2205,2645,0
2,d,10000000,9998244,3162,1e-06,2500,3354,2500,3170,15,1,47550,-3,2645,0
2,d,10000000,9998244,3162,1e-06,2500,3355,2500,647,11,1,7117,317,2649,0
2,d,10000000,9998244,3162,1e-06,2500,3356,2500,632,11,1,6952,941,2649,0
2,d,10000000,9998244,3162,1e-06,2500,3357,2500,662,11,1,7282,1550,2649,0
2,d,10000000,9998244,3162,1e-06,2500,3358,2500,647,11,1,7117,2190,2649,0
2,d,10000000,9998244,3162,1e-06,2500,3359,2500,3170,15,1,47550,-3,2649,0
2,d,10000000,9998244,3162,1e-06,2500,3360,2500,664,11,1,7304,285,2653,0
2,d,10000000,9998244,3162,1e-06,2500,3361,2500,631,11,1,6941,926,2653,0
2,d,10000000,9998244,3162,1e-06,2500,3362,2500,632,11,1,6952,1533,2653,0
2,d,10000000,9998244,3162,1e-06,2500,3363,2500,648,11,1,7128,2141,2653,0
2,d,10000000,9998244,3162,1e-06,2500,3364,2500,3170,15,1,47550,-3,2653,0
2,d,10000000,9998244,3162,1e-06,2500,3365,2500,645,11,1,7095,237,2657,0
2,d,10000000,9998244,3162,1e-06,2500,3366,2500,648,11,1,7128,861,2657,0
2,d,10000000,9998244,3162,1e-06,2500,3367,2500,630,11,1,6930,1486,2657,0
2,d,10000000,9998244,3162,1e-06,2500,3368,2500,663,11,1,7293,2094,2657,0
2,d,10000000,9998244,3162,1e-06,2500,3369,2500,3170,15,1,47550,-3,2657,0
2,d,10000000,9998244,3162,1e-06,2500,3370,2500,662,11,1,7282,174,2661,0
2,d,10000000,9998244,3162,1e-06,2500,3371,2500,646,11,1,7106,814,2661,0
2,d,10000000,9998244,3162,1e-06,2500,3372,2500,662,11,1,7282,1438,2661,0
2,d,10000000,9998244,3162,1e-06,2500,3373,2500,647,11,1,7117,2077,2661,0
2,d,10000000,9998244,3162,1e-06,2500,3374,2500,3170,15,1,47550,-3,2661,0
2,d,10000000,9998244,3162,1e-06,2500,3375,2500,648,11,1,7128,157,2665,0
2,d,10000000,9998244,3162,1e-06,2500,3376,2500,647,11,1,7117,782,2665,0
2,d,10000000,9998244,3162,1e-06,2500,3377,2500,664,11,1,7304,1405,2665,0
2,d,10000000,9998244,3162,1e-06,2500,3378,2500,631,11,1,6941,2046,2665,0
2,d,10000000,9998244,3162,1e-06,2500,3379,2500,3170,15,1,47550,-3,2665,0
2,d,10000000,9998244,3162,1e-06,2500,3380,2500,646,11,1,7106,125,2669,0
2,d,10000000,9998244,3162,1e-06,2500,3381,2500,663,11,1,7293,750,2669,0
2,d,10000000,9998244,3162,1e-06,2500,3382,2500,648,11,1,7128,1389,2669,0
2,d,10000000,9998244,3162,1e-06,2500,3383,2500,631,11,1,6941,2014,2669,0
2,d,10000000,9998244,3162,1e-06,2500,3384,2500,3170,15,1,47550,-3,2669,0
2,d,10000000,9998244,3162,1e-06,2500,3385,2500,662,11,1,7282,95,2673,0
2,d,10000000,9998244,3162,1e-06,2500,3386,2500,664,11,1,7304,733,2673,0
2,d,10000000,9998244,3162,1e-06,2500,3387,2500,648,11,1,7128,1373,2673,0
2,d,10000000,9998244,3162,1e-06,2500,3388,2500,646,11,1,7106,1998,2673,0
2,d,10000000,9998244,3162,1e-06,2500,3389,2500,3170,15,1,47550,-3,2673,0
2,d,10000000,9998244,3162,1e-06,2500,3390,2500,646,11,1,7106,62,2677,0
2,d,10000000,9998244,3162,1e-06,2500,3391,2500,664,11,1,7304,685,2677,0
2,d,10000000,9998244,3162,1e-06,2500,3392,2500,656,11,1,7216,1326,2677,0
2,d,10000000,9998244,3162,1e-06,2500,3393,2500,632,11,1,6952,1965,2677,0
2,d,10000000,9998244,3162,1e-06,2500,3394,2500,3170,15,1,47550,-3,2677,0
2,d,10000000,9998244,3162,1e-06,2500,3395,2500,663,11,1,7293,46,2681,0
2,d,10000000,9998244,3162,1e-06,2500,3396,2500,648,11,1,7128,685,2681,0
2,d,10000000,9998244,3162,1e-06,2500,3397,2500,663,11,1,7293,1309,2681,0
2,d,10000000,9998244,3162,1e-06,2500,3398,2500,647,11,1,7117,1950,2681,0
2,d,10000000,9998244,3162,1e-06,2500,3399,2500,3170,15,1,47550,-3,2681,0
2,d,10000000,9998244,3162,1e-06,2500,3400,2500,647,11,1,7117,29,2685,0
2,d,10000000,9998244,3162,1e-06,2500,3401,2500,616,11,1,6776,653,2685,0
2,d,10000000,9998244,3162,1e-06,2500,3402,2500,663,11,1,7293,1246,2685,0
2,d,10000000,9998244,3162,1e-06,2500,3403,2500,648,11,1,7128,1885,2685,0
2,d,10000000,9998244,3162,1e-06,2500,3404,2500,648,11,1,7128,2519,2685,0
2,d,10000000,9998244,3162,1e-06,2500,3405,2500,3170,15,1,47550,-3,2685,0
2,d,10000000,9998244,3162,1e-06,2500,3406,2500,647,11,1,7117,605,2689,0
2,d,10000000,9998244,3162,1e-06,2500,3407,2500,646,11,1,7106,1229,2689,0
2,d,10000000,9998244,3162,1e-06,2500,3408,2500,648,11,1,7128,1853,2689,0
2,d,10000000,9998244,3162,1e-06,2500,3409,2500,661,11,1,7271,2477,2689,0
2,d,10000000,9998244,3162,1e-06,2500,3410,2500,3169,15,1,47535,-3,2689,0
2,d,10000000,9998244,3162,1e-06,2500,3411,2500,647,11,1,7117,574,2693,0
2,d,10000000,9998244,3162,1e-06,2500,3412,2500,661,11,1,7271,1198,2693,0
2,d,10000000,9998244,3162,1e-06,2500,3413,2500,647,11,1,7117,1837,2693,0
2,d,10000000,9998244,3162,1e-06,2500,3414,2500,648,11,1,7128,2461,2693,0
2,d,10000000,9998244,3162,1e-06,2500,3415,2500,3170,15,1,47550,-3,2693,0
2,d,10000000,9998244,3162,1e-06,2500,3416,2500,643,11,1,7073,574,2697,0
2,d,10000000,9998244,3162,1e-06,2500,3417,2500,662,11,1,7282,1198,2697,0
2,d,10000000,9998244,3162,1e-06,2500,3418,2500,663,11,1,7293,1837,2697,0
2,d,10000000,9998244,3162,1e-06,2500,3419,2500,647,11,1,7117,2477,2697,0
2,d,10000000,9998244,3162,1e-06,2500,3420,2500,3170,15,1,47550,-3,2697,0
2,d,10000000,9998244,3162,1e-06,2500,3421,2500,662,11,1,7282,558,2701,0
2,d,10000000,9998244,3162,1e-06,2500,3422,2500,648,11,1,7128,1197,2701,0
2,d,10000000,9998244,3162,1e-06,2500,3423,2500,648,11,1,7128,1837,2701,0
2,d,10000000,9998244,3162,1e-06,2500,3424,2500,627,11,1,6897,2466,2701,0
2,d,10000000,9998244,3162,1e-06,2500,3425,2500,3170,15,1,47550,-3,2701,0
2,d,10000000,9998244,3162,1e-06,2500,3426,2500,631,11,1,6941,542,2705,0
2,d,10000000,9998244,3162,1e-06,2500,3427,2500,672,11,1,7392,1152,2705,0
2,d,10000000,9998244,3162,1e-06,2500,3428,2500,648,11,1,7128,1805,2705,0
2,d,10000000,9998244,3162,1e-06,2500,3429,2500,647,11,1,7117,2429,2705,0
2,d,10000000,9998244,3162,1e-06,2500,3430,2500,3170,15,1,47550,-3,2705,0
2,d,10000000,9998244,3162,1e-06,2500,3431,2500,645,11,1,7095,512,2709,0
2,d,10000000,9998244,3162,1e-06,2500,3432,2500,661,11,1,7271,1135,2709,0
2,d,10000000,9998244,3162,1e-06,2500,3433,2500,646,11,1,7106,1774,2709,0
2,d,10000000,9998244,3162,1e-06,2500,3434,2500,631,11,1,6941,2398,2709,0
2,d,10000000,9998244,3162,1e-06,2500,3435,2500,3170,15,1,47550,-3,2709,0
2,d,10000000,9998244,3162,1e-06,2500,3436,2500,631,11,1,6941,478,2713,0
2,d,10000000,9998244,3162,1e-06,2500,3437,2500,658,11,1,7238,1091,2713,0
2,d,10000000,9998244,3162,1e-06,2500,3438,2500,632,11,1,6952,1725,2713,0
2,d,10000000,9998244,3162,1e-06,2500,3439,2500,648,11,1,7128,2333,2713,0
2,d,10000000,9998244,3162,1e-06,2500,3440,2500,3170,15,1,47550,-3,2713,0
2,d,10000000,9998244,3162,1e-06,2500,3441,2500,631,11,1,6941,414,2717,0
2,d,10000000,9998244,3162,1e-06,2500,3442,2500,645,11,1,7095,1022,2717,0
2,d,10000000,9998244,3162,1e-06,2500,3443,2500,647,11,1,7117,1645,2717,0
2,d,10000000,9998244,3162,1e-06,2500,3444,2500,647,11,1,7117,2270,2717,0
2,d,10000000,9998244,3162,1e-06,2500,3445,2500,3170,15,1,47550,-3,2717,0
2,d,10000000,9998244,3162,1e-06,2500,3446,2500,648,11,1,7128,365,2721,0
2,d,10000000,9998244,3162,1e-06,2500,3447,2500,648,11,1,7128,989,2721,0
2,d,10000000,9998244,3162,1e-06,2500,3448,2500,661,11,1,7271,1614,2721,0
2,d,10000000,9998244,3162,1e-06,2500,3449,2500,663,11,1,7293,2253,2721,0
2,d,10000000,9998244,3162,1e-06,2500,3450,2500,3170,15,1,47550,-3,2721,0
2,d,10000000,9998244,3162,1e-06,2500,3451,2500,648,11,1,7128,349,2725,0
2,d,10000000,9998244,3162,1e-06,2500,3452,2500,663,11,1,7293,973,2725,0
2,d,10000000,9998244,3162,1e-06,2500,3453,2500,648,11,1,7128,1613,2725,0
2,d,10000000,9998244,3162,1e-06,2500,3454,2500,647,11,1,7117,2238,2725,0
2,d,10000000,9998244,3162,1e-06,2500,3455,2500,3170,15,1,47550,-3,2725,0
2,d,10000000,9998244,3162,1e-06,2500,3456,2500,663,11,1,7293,333,2729,0
2,d,10000000,9998244,3162,1e-06,2500,3457,2500,662,11,1,7282,975,2729,0
2,d,10000000,9998244,3162,1e-06,2500,3458,2500,646,11,1,7106,1614,2729,0
2,d,10000000,9998244,3162,1e-06,2500,3459,2500,646,11,1,7106,2237,2729,0
2,d,10000000,9998244,3162,1e-06,2500,3460,2500,3169,15,1,47535,-3,2729,0
2,d,10000000,9998244,3162,1e-06,2500,3461,2500,647,11,1,7117,334,2733,0
2,d,10000000,9998244,3162,1e-06,2500,3462,2500,632,11,1,6952,957,2733,0
2,d,10000000,9998244,3162,1e-06,2500,3463,2500,648,11,1,7128,1565,2733,0
2,d,10000000,9998244,3162,1e-06,2500,3464,2500,632,11,1,6952,2189,2733,0
2,d,10000000,9998244,3162,1e-06,2500,3465,2500,3170,15,1,47550,-3,2733,0
2,d,10000000,9998244,3162,1e-06,2500,3466,2500,648,11,1,7128,285,2737,0
2,d,10000000,9998244,3162,1e-06,2500,3467,2500,648,11,1,7128,909,2737,0
2,d,10000000,9998244,3162,1e-06,2500,3468,2500,648,11,1,7128,1533,2737,0
2,d,10000000,9998244,3162,1e-06,2500,3469,2500,626,11,1,6886,2163,2737,0
2,d,10000000,9998244,3162,1e-06,2500,3470,2500,3169,15,1,47535,-2,2737,0
2,d,10000000,9998244,3162,1e-06,2500,3471,2500,647,11,1,7117,238,2741,0
2,d,10000000,9998244,3162,1e-06,2500,3472,2500,648,11,1,7128,861,2741,0
2,d,10000000,9998244,3162,1e-06,2500,3473,2500,662,11,1,7282,1485,2741,0
2,d,10000000,9998244,3162,1e-06,2500,3474,2500,661,11,1,7271,2125,2741,0
2,d,10000000,9998244,3162,1e-06,2500,3475,2500,3170,15,1,47550,-3,2741,0
2,d,10000000,9998244,3162,1e-06,2500,3476,2500,647,11,1,7117,221,2745,0
2,d,10000000,9998244,3162,1e-06,2500,3477,2500,648,11,1,7128,845,2745,0
2,d,10000000,9998244,3162,1e-06,2500,3478,2500,632,11,1,6952,1469,2745,0
2,d,10000000,9998244,3162,1e-06,2500,3479,2500,631,11,1,6941,2077,2745,0
2,d,10000000,9998244,3162,1e-06,2500,3480,2500,3170,15,1,47550,-3,2745,0
2,d,10000000,9998244,3162,1e-06,2500,3481,2500,632,11,1,6952,157,2749,0
2,d,10000000,9998244,3162,1e-06,2500,3482,2500,658,11,1,7238,766,2749,0
2,d,10000000,9998244,3162,1e-06,2500,3483,2500,631,11,1,6941,1405,2749,0
2,d,10000000,9998244,3162,1e-06,2500,3484,2500,648,11,1,7128,2013,2749,0
2,d,10000000,9998244,3162,1e-06,2500,3485,2500,3169,15,1,47535,-3,2749,0
2,d,10000000,9998244,3162,1e-06,2500,3486,2500,642,11,1,7062,93,2753,0
2,d,10000000,9998244,3162,1e-06,2500,3487,2500,648,11,1,7128,717,2753,0
2,d,10000000,9998244,3162,1e-06,2500,3488,2500,648,11,1,7128,1341,2753,0
2,d,10000000,9998244,3162,1e-06,2500,3489,2500,648,11,1,7128,1965,2753,0
2,d,10000000,9998244,3162,1e-06,2500,3490,2500,3169,15,1,47535,-2,2753,0
2,d,10000000,9998244,3162,1e-06,2500,3491,2500,648,11,1,7128,45,2757,0
2,d,10000000,9998244,3162,1e-06,2500,3492,2500,647,11,1,7117,669,2757,0
2,d,10000000,9998244,3162,1e-06,2500,3493,2500,631,11,1,6941,1293,2757,0
2,d,10000000,9998244,3162,1e-06,2500,3494,2500,631,11,1,6941,1902,2757,0
2,d,10000000,9998244,3162,1e-06,2500,3495,2500,658,11,1,7238,2509,2757,0
2,d,10000000,9998244,3162,1e-06,2500,3496,2500,3170,15,1,47550,-3,2757,0
2,d,10000000,9998244,3162,1e-06,2500,3497,2500,631,11,1,6941,590,2761,0
2,d,10000000,9998244,3162,1e-06,2500,3498,2500,647,11,1,7117,1197,2761,0
2,d,10000000,9998244,3162,1e-06,2500,3499,2500,632,11,1,6952,1821,2761,0
2,d,10000000,9998244,3162,1e-06,2500,3500,2500,648,11,1,7128,2429,2761,0
2,d,10000000,9998244,3162,1e-06,2500,3501,2500,3169,15,1,47535,-3,2761,0
2,d,10000000,9998244,3162,1e-06,2500,3502,2500,652,11,1,7172,525,2765,0
2,d,10000000,9998244,3162,1e-06,2500,3503,2500,616,11,1,6776,1165,2765,0
2,d,10000000,9998244,3162,1e-06,2500,3504,2500,661,11,1,7271,1760,2765,0
2,d,10000000,9998244,3162,1e-06,2500,3505,2500,647,11,1,7117,2398,2765,0
2,d,10000000,9998244,3162,1e-06,2500,3506,2500,3170,15,1,47550,-3,2765,0
2,d,10000000,9998244,3162,1e-06,2500,3507,2500,647,11,1,7117,477,2769,0
2,d,10000000,9998244,3162,1e-06,2500,3508,2500,646,11,1,7106,1102,2769,0
2,d,10000000,9998244,3162,1e-06,2500,3509,2500,629,11,1,6919,1725,2769,0
2,d,10000000,9998244,3162,1e-06,2500,3510,2500,664,11,1,7304,2333,2769,0
2,d,10000000,9998244,3162,1e-06,2500,3511,2500,3170,15,1,47550,-3,2769,0
2,d,10000000,9998244,3162,1e-06,2500,3512,2500,648,11,1,7128,429,2773,0
2,d,10000000,9998244,3162,1e-06,2500,3513,2500,660,11,1,7260,1056,2773,0
2,d,10000000,9998244,3162,1e-06,2500,3514,2500,643,11,1,7073,1693,2773,0
2,d,10000000,9998244,3162,1e-06,2500,3515,2500,632,11,1,6952,2317,2773,0
2,d,10000000,9998244,3162,1e-06,2500,3516,2500,3170,15,1,47550,-3,2773,0
2,d,10000000,9998244,3162,1e-06,2500,3517,2500,647,11,1,7117,397,2777,0
2,d,10000000,9998244,3162,1e-06,2500,3518,2500,647,11,1,7117,1021,2777,0
2,d,10000000,9998244,3162,1e-06,2500,3519,2500,647,11,1,7117,1646,2777,0
2,d,10000000,9998244,3162,1e-06,2500,3520,2500,647,11,1,7117,2270,2777,0
2,d,10000000,9998244,3162,1e-06,2500,3521,2500,3170,15,1,47550,-3,2777,0
2,d,10000000,9998244,3162,1e-06,2500,3522,2500,639,11,1,7029,349,2781,0
2,d,10000000,9998244,3162,1e-06,2500,3523,2500,632,11,1,6952,973,2781,0
2,d,10000000,9998244,3162,1e-06,2500,3524,2500,631,11,1,6941,1582,2781,0
2,d,10000000,9998244,3162,1e-06,2500,3525,2500,663,11,1,7293,2190,2781,0
2,d,10000000,9998244,3162,1e-06,2500,3526,2500,3170,15,1,47550,-3,2781,0
2,d,10000000,9998244,3162,1e-06,2500,3527,2500,652,11,1,7172,269,2785,0
2,d,10000000,9998244,3162,1e-06,2500,3528,2500,647,11,1,7117,909,2785,0
2,d,10000000,9998244,3162,1e-06,2500,3529,2500,676,11,1,7436,1533,2785,0
2,d,10000000,9998244,3162,1e-06,2500,3530,2500,627,11,1,6897,2189,2785,0
2,d,10000000,9998244,3162,1e-06,2500,3531,2500,3169,15,1,47535,-2,2785,0
2,d,10000000,9998244,3162,1e-06,2500,3532,2500,661,11,1,7271,240,2789,0
2,d,10000000,9998244,3162,1e-06,2500,3533,2500,632,11,1,6952,877,2789,0
2,d,10000000,9998244,3162,1e-06,2500,3534,2500,647,11,1,7117,1486,2789,0
2,d,10000000,9998244,3162,1e-06,2500,3535,2500,660,11,1,7260,2113,2789,0
2,d,10000000,9998244,3162,1e-06,2500,3536,2500,3170,15,1,47550,-3,2789,0
2,d,10000000,9998244,3162,1e-06,2500,3537,2500,632,11,1,6952,221,2793,0
2,d,10000000,9998244,3162,1e-06,2500,3538,2500,647,11,1,7117,829,2793,0
2,d,10000000,9998244,3162,1e-06,2500,3539,2500,663,11,1,7293,1453,2793,0
2,d,10000000,9998244,3162,1e-06,2500,3540,2500,646,11,1,7106,2093,2793,0
2,d,10000000,9998244,3162,1e-06,2500,3541,2500,3170,15,1,47550,-3,2793,0
2,d,10000000,9998244,3162,1e-06,2500,3542,2500,647,11,1,7117,190,2797,0
2,d,10000000,9998244,3162,1e-06,2500,3543,2500,646,11,1,7106,814,2797,0
2,d,10000000,9998244,3162,1e-06,2500,3544,2500,647,11,1,7117,1438,2797,0
2,d,10000000,9998244,3162,1e-06,2500,3545,2500,663,11,1,7293,2062,2797,0
2,d,10000000,9998244,3162,1e-06,2500,3546,2500,3170,15,1,47550,-3,2797,0
2,d,10000000,9998244,3162,1e-06,2500,3547,2500,647,11,1,7117,142,2801,0
2,d,10000000,9998244,3162,1e-06,2500,3548,2500,662,11,1,7282,767,2801,0
2,d,10000000,9998244,3162,1e-06,2500,3549,2500,661,11,1,7271,1405,2801,0
2,d,10000000,9998244,3162,1e-06,2500,3550,2500,647,11,1,7117,2045,2801,0
2,d,10000000,9998244,3162,1e-06,2500,3551,2500,3170,15,1,47550,-3,2801,0
2,d,10000000,9998244,3162,1e-06,2500,3552,2500,644,11,1,7084,143,2805,0
2,d,10000000,9998244,3162,1e-06,2500,3553,2500,631,11,1,6941,765,2805,0
2,d,10000000,9998244,3162,1e-06,2500,3554,2500,645,11,1,7095,1374,2805,0
2,d,10000000,9998244,3162,1e-06,2500,3555,2500,648,11,1,7128,1997,2805,0
2,d,10000000,9998244,3162,1e-06,2500,3556,2500,3170,15,1,47550,-3,2805,0
2,d,10000000,9998244,3162,1e-06,2500,3557,2500,646,11,1,7106,61,2809,0
2,d,10000000,9998244,3162,1e-06,2500,3558,2500,631,11,1,6941,685,2809,0
2,d,10000000,9998244,3162,1e-06,2500,3559,2500,647,11,1,7117,1294,2809,0
2,d,10000000,9998244,3162,1e-06,2500,3560,2500,647,11,1,7117,1917,2809,0
2,d,10000000,9998244,3162,1e-06,2500,3561,2500,3169,15,1,47535,-3,2809,0
2,d,10000000,9998244,3162,1e-06,2500,3562,2500,663,11,1,7293,-2,2813,0
2,d,10000000,9998244,3162,1e-06,2500,3563,2500,663,11,1,7293,637,2813,0
2,d,10000000,9998244,3162,1e-06,2500,3564,2500,648,11,1,7128,1277,2813,0
2,d,10000000,9998244,3162,1e-06,2500,3565,2500,648,11,1,7128,1901,2813,0
2,d,10000000,9998244,3162,1e-06,2500,3566,2500,632,11,1,6952,2525,2813,0
2,d,10000000,9998244,3162,1e-06,2500,3567,2500,3169,15,1,47535,-2,2813,0
2,d,10000000,9998244,3162,1e-06,2500,3568,2500,661,11,1,7271,592,2817,0
2,d,10000000,9998244,3162,1e-06,2500,3569,2500,646,11,1,7106,1231,2817,0
2,d,10000000,9998244,3162,1e-06,2500,3570,2500,664,11,1,7304,1853,2817,0
2,d,10000000,9998244,3162,1e-06,2500,3571,2500,645,11,1,7095,2493,2817,0
2,d,10000000,9998244,3162,1e-06,2500,3572,2500,3170,15,1,47550,-3,2817,0
2,d,10000000,9998244,3162,1e-06,2500,3573,2500,648,11,1,7128,573,2821,0
2,d,10000000,9998244,3162,1e-06,2500,3574,2500,663,11,1,7293,1197,2821,0
2,d,10000000,9998244,3162,1e-06,2500,3575,2500,632,11,1,6952,1837,2821,0
2,d,10000000,9998244,3162,1e-06,2500,3576,2500,663,11,1,7293,2446,2821,0
2,d,10000000,9998244,3162,1e-06,2500,3577,2500,3170,15,1,47550,-3,2821,0
2,d,10000000,9998244,3162,1e-06,2500,3578,2500,663,11,1,7293,541,2825,0
2,d,10000000,9998244,3162,1e-06,2500,3579,2500,628,11,1,6908,1181,2825,0
2,d,10000000,9998244,3162,1e-06,2500,3580,2500,647,11,1,7117,1790,2825,0
2,d,10000000,9998244,3162,1e-06,2500,3581,2500,648,11,1,7128,2413,2825,0
2,d,10000000,9998244,3162,1e-06,2500,3582,2500,3170,15,1,47550,-3,2825,0
2,d,10000000,9998244,3162,1e-06,2500,3583,2500,647,11,1,7117,509,2829,0
2,d,10000000,9998244,3162,1e-06,2500,3584,2500,632,11,1,6952,1133,2829,0
2,d,10000000,9998244,3162,1e-06,2500,3585,2500,647,11,1,7117,1741,2829,0
2,d,10000000,9998244,3162,1e-06,2500,3586,2500,631,11,1,6941,2366,2829,0
2,d,10000000,9998244,3162,1e-06,2500,3587,2500,3170,15,1,47550,-3,2829,0
2,d,10000000,9998244,3162,1e-06,2500,3588,2500,646,11,1,7106,430,2833,0
2,d,10000000,9998244,3162,1e-06,2500,3589,2500,646,11,1,7106,1054,2833,0
2,d,10000000,9998244,3162,1e-06,2500,3590,2500,647,11,1,7117,1677,2833,0
2,d,10000000,9998244,3162,1e-06,2500,3591,2500,631,11,1,6941,2301,2833,0
2,d,10000000,9998244,3162,1e-06,2500,3592,2500,3170,15,1,47550,-3,2833,0
2,d,10000000,9998244,3162,1e-06,2500,3593,2500,646,11,1,7106,382,2837,0
2,d,10000000,9998244,3162,1e-06,2500,3594,2500,661,11,1,7271,1008,2837,0
2,d,10000000,9998244,3162,1e-06,2500,3595,2500,653,11,1,7183,1646,2837,0
2,d,10000000,9998244,3162,1e-06,2500,3596,2500,632,11,1,6952,2285,2837,0
2,d,10000000,9998244,3162,1e-06,2500,3597,2500,3170,15,1,47550,-3,2837,0
2,d,10000000,9998244,3162,1e-06,2500,3598,2500,648,11,1,7128,333,2841,0
2,d,10000000,9998244,3162,1e-06,2500,3599,2500,648,11,1,7128,957,2841,0
2,d,10000000,9998244,3162,1e-06,2500,3600,2500,663,11,1,7293,1581,2841,0
2,d,10000000,9998244,3162,1e-06,2500,3601,2500,648,11,1,7128,2221,2841,0
2,d,10000000,9998244,3162,1e-06,2500,3602,2500,3170,15,1,47550,-3,2841,0
2,d,10000000,9998244,3162,1e-06,2500,3603,2500,634,11,1,6974,314,2845,0
2,d,10000000,9998244,3162,1e-06,2500,3604,2500,663,11,1,7293,925,2845,0
